date,city,hour,day_of_week,month,is_weekend,is_peak,weather_score,temperature,humidity,vehicles_count,congestion_level,avg_speed,co2_emissions
2025-03-17,hyderabad,4,0,3,0,0,0.98,30.463793084679672,53.06865687974356,11876,25,36.2,1797.75
2025-03-17,hyderabad,5,0,3,0,0,0.543,17.421796858354327,54.9006954940086,10366,38,31.7,1746.24
2025-03-17,hyderabad,6,0,3,0,0,0.727,22.77818679323716,49.152098438296484,12302,54,26.1,2882.93
2025-03-17,hyderabad,7,0,3,0,0,0.919,32.04072965785596,85.1965414968871,8183,58,24.7,1556.3
2025-03-17,hyderabad,8,0,3,0,1,0.591,28.33363786873442,53.43193521892826,20760,83,16.0,5138.41
2025-03-17,hyderabad,9,0,3,0,1,0.795,33.13048547409571,62.868533966085835,20919,82,16.3,4132.95
2025-03-17,hyderabad,10,0,3,0,0,0.719,24.31684723320958,78.19342945685275,9088,43,30.0,1454.21
2025-03-17,hyderabad,11,0,3,0,0,0.569,19.153407187252732,42.176654570983956,12142,65,22.2,1967.22
2025-03-17,hyderabad,12,0,3,0,0,0.658,27.797528923406865,62.57879569907148,8718,32,33.8,1870.5
2025-03-17,hyderabad,13,0,3,0,0,0.685,35.570107009780855,79.33473952620469,7579,27,35.5,1337.19
2025-03-17,hyderabad,14,0,3,0,0,0.962,17.71449742138197,38.70448570740642,11136,43,30.0,2167.42
2025-03-17,hyderabad,15,0,3,0,0,0.814,17.71796756194109,30.408024028972253,9374,64,22.6,1523.96
2025-03-17,hyderabad,16,0,3,0,0,0.653,29.41713261109598,87.6101271697508,7826,33,33.5,1557.53
2025-03-17,hyderabad,17,0,3,0,0,0.954,39.05833098081621,50.86573279574798,7922,49,27.9,1634.91
2025-03-17,hyderabad,18,0,3,0,1,0.81,30.089252709931493,37.997363964357376,24595,69,20.9,3855.71
2025-03-17,hyderabad,19,0,3,0,1,0.636,32.790483371125205,58.37338012760784,27241,71,20.2,4629.9
2025-03-17,hyderabad,20,0,3,0,0,0.785,16.514329976135667,63.562798119321215,8437,60,24.0,1381.01
2025-03-17,hyderabad,21,0,3,0,0,0.589,28.873942031471458,32.51910552893577,12071,26,35.9,2034.28
2025-03-17,hyderabad,22,0,3,0,0,0.676,30.374655939259963,59.56298321549733,10743,37,32.0,1923.08
2025-03-17,hyderabad,23,0,3,0,0,0.933,23.25571085635772,77.34602735290994,11845,33,33.5,2882.92
2025-03-18,bangalore,0,1,3,0,0,0.965,39.45431658350987,40.01830407461818,11962,53,26.5,2256.4
2025-03-18,bangalore,1,1,3,0,0,0.513,37.64103579344276,30.960383144520577,10427,32,33.8,1570.05
2025-03-18,bangalore,2,1,3,0,0,0.998,24.30289790256627,87.71946692332091,9231,53,26.5,2121.66
2025-03-18,bangalore,3,1,3,0,0,0.964,21.1904583770249,73.22930618252931,11357,52,26.8,2740.56
2025-03-18,bangalore,4,1,3,0,0,0.561,23.356811451475174,51.35817094687485,11016,29,34.9,1834.62
2025-03-18,bangalore,5,1,3,0,0,0.897,18.817846429240237,73.8230203371995,13283,59,24.4,2574.1
2025-03-18,bangalore,6,1,3,0,0,0.672,19.154811274586542,69.85671832990745,10653,39,31.4,1753.61
2025-03-18,bangalore,7,1,3,0,1,0.664,18.658137613545787,64.71959726352202,31010,93,12.5,7686.33
2025-03-18,bangalore,8,1,3,0,1,0.686,23.424047343159366,63.94423271291536,33087,75,18.8,6798.0
2025-03-18,bangalore,9,1,3,0,1,0.935,36.05312985795475,71.24426826898238,32764,80,17.0,5200.28
2025-03-18,bangalore,10,1,3,0,0,0.992,17.615689826372055,32.613689088918456,10734,44,29.6,1935.04
2025-03-18,bangalore,11,1,3,0,0,0.959,19.974261916114028,88.98264288226284,11643,30,34.5,2306.96
2025-03-18,bangalore,12,1,3,0,0,0.693,27.30671655920579,42.45048425980256,12113,47,28.6,1861.78
2025-03-18,bangalore,13,1,3,0,0,0.539,36.458003226558674,71.4365725231918,13611,31,34.1,2752.55
2025-03-18,bangalore,14,1,3,0,0,0.759,29.973403485986495,81.47459419341573,13361,63,23.0,2101.11
2025-03-18,bangalore,15,1,3,0,0,0.944,24.74114422735275,68.37813257232247,11929,59,24.4,2700.92
2025-03-18,bangalore,16,1,3,0,0,0.899,18.98841175094644,73.84518708654039,11761,29,34.9,2497.69
2025-03-18,bangalore,17,1,3,0,1,0.879,15.547363295025328,79.16330062083793,37108,76,18.4,7208.36
2025-03-18,bangalore,18,1,3,0,1,0.655,31.12317955235032,34.76638766338355,39462,83,16.0,8871.02
2025-03-18,bangalore,19,1,3,0,1,0.549,33.21446876922704,81.4433325937856,34449,81,16.7,7621.21
2025-03-18,bangalore,20,1,3,0,0,0.866,16.667376220443483,42.64727213686213,13717,56,25.4,3168.2
2025-03-18,bangalore,21,1,3,0,0,0.557,38.675009544670814,89.9515509084222,9905,36,32.4,2127.81
2025-03-18,bangalore,22,1,3,0,0,0.677,25.637394681732967,48.42395995926809,15135,29,34.9,3141.38
2025-03-18,bangalore,23,1,3,0,0,0.617,15.88020183014385,50.44105040350048,12072,34,33.1,2628.65
2025-03-18,delhi,0,1,3,0,0,0.691,25.892501110375367,45.63522048935128,22915,26,35.9,4356.34
2025-03-18,delhi,1,1,3,0,0,0.735,39.59471390089422,56.598307047912854,19460,61,23.7,4415.24
2025-03-18,delhi,2,1,3,0,0,0.885,30.175983447463373,48.8581246031496,24916,60,24.0,4586.44
2025-03-18,delhi,3,1,3,0,0,0.582,28.962033159239233,30.04813135300478,20055,37,32.0,3340.29
2025-03-18,delhi,4,1,3,0,0,0.551,28.924248628454297,33.642805516309245,25054,62,23.3,5596.04
2025-03-18,delhi,5,1,3,0,0,0.883,33.248251738088285,30.000762258347823,16759,48,28.2,3816.06
2025-03-18,delhi,6,1,3,0,0,0.792,23.49859675745401,33.221455751959724,22872,54,26.1,4875.91
2025-03-18,delhi,7,1,3,0,0,0.772,33.59443581494871,47.45535490644147,23785,35,32.8,4901.18
2025-03-18,delhi,8,1,3,0,1,0.839,30.135472877489974,68.80902102883798,54973,90,13.5,11194.64
2025-03-18,delhi,9,1,3,0,1,0.972,19.06712621683024,53.31026503199216,62817,88,14.2,13195.26
2025-03-18,delhi,10,1,3,0,1,0.984,38.602253934105725,74.64469976123512,60202,87,14.6,15050.36
2025-03-18,delhi,11,1,3,0,0,0.795,36.40338301323955,77.08833888971617,15808,27,35.5,3518.62
2025-03-18,delhi,12,1,3,0,0,0.505,39.080157210131134,84.23604347327833,23680,60,24.0,5852.43
2025-03-18,delhi,13,1,3,0,0,0.932,19.462274444677107,81.875701728835,20512,42,30.3,4937.45
2025-03-18,delhi,14,1,3,0,0,0.57,22.350986375491402,56.059700734062936,17815,47,28.6,3182.08
2025-03-18,delhi,15,1,3,0,0,0.92,31.25164179907019,41.18450757833037,24004,42,30.3,4872.42
2025-03-18,delhi,16,1,3,0,0,0.579,20.09466736234753,53.25604408550694,25242,65,22.2,5972.86
2025-03-18,delhi,17,1,3,0,1,0.909,26.129145374613927,49.59175110270968,56615,79,17.4,9504.14
2025-03-18,delhi,18,1,3,0,1,0.95,33.68244902969245,50.20472940095833,50549,92,12.8,11221.75
2025-03-18,delhi,19,1,3,0,1,0.653,16.461984084594718,85.95020486500972,57584,72,19.8,10056.44
2025-03-18,delhi,20,1,3,0,1,0.523,28.529988608580005,46.672652053609674,75556,71,20.2,13471.87
2025-03-18,delhi,21,1,3,0,0,0.748,20.45185792861399,72.39487676408456,15763,32,33.8,3748.05
2025-03-18,delhi,22,1,3,0,0,0.835,20.05140892909542,34.25208525033544,22395,52,26.8,5259.17
2025-03-18,delhi,23,1,3,0,0,0.933,34.3699235174612,68.28242425474951,24208,47,28.6,4984.95
2025-03-18,mumbai,0,1,3,0,0,0.835,35.916964101376884,45.68912656609224,17361,26,35.9,2757.63
2025-03-18,mumbai,1,1,3,0,0,0.662,32.558031542726084,48.147231885704855,20694,33,33.5,3680.68
2025-03-18,mumbai,2,1,3,0,0,0.571,22.681285943714713,30.385135236624564,18020,49,27.9,3920.3
2025-03-18,mumbai,3,1,3,0,0,0.774,37.77046636719967,74.00306814515099,20629,26,35.9,3360.76
2025-03-18,mumbai,4,1,3,0,0,0.909,33.6679619380089,62.451327169275686,17297,40,31.0,3068.02
2025-03-18,mumbai,5,1,3,0,0,0.709,20.33658614988945,35.62569931366152,13201,61,23.7,2163.31
2025-03-18,mumbai,6,1,3,0,0,0.997,19.27008672753129,57.36688778229672,17703,60,24.0,2897.25
2025-03-18,mumbai,7,1,3,0,0,0.887,28.397255696533378,82.33740508542827,14925,58,24.7,3019.41
2025-03-18,mumbai,8,1,3,0,1,0.934,32.74621068827037,42.7805760441643,58198,76,18.4,9240.86
2025-03-18,mumbai,9,1,3,0,1,0.847,36.76872894443056,74.29368989487585,57791,91,13.2,9586.05
2025-03-18,mumbai,10,1,3,0,1,0.503,17.78120649059387,62.92635740595657,57106,78,17.7,12412.42
2025-03-18,mumbai,11,1,3,0,0,0.723,23.162318062941715,74.01479131174774,20084,47,28.6,3613.59
2025-03-18,mumbai,12,1,3,0,0,0.982,32.50361977592547,76.48423863578716,18288,36,32.4,4497.0
2025-03-18,mumbai,13,1,3,0,0,0.614,29.542756267317138,74.27029179540142,13336,64,22.6,2057.93
2025-03-18,mumbai,14,1,3,0,0,0.588,17.519221073186035,64.51551744707064,14029,66,21.9,2544.13
2025-03-18,mumbai,15,1,3,0,0,0.837,27.631350562612113,38.52741689240686,18299,33,33.5,4277.21
2025-03-18,mumbai,16,1,3,0,0,0.524,32.23481738410205,80.22292048707135,16587,42,30.3,3513.26
2025-03-18,mumbai,17,1,3,0,0,0.767,38.48623689640253,88.29872349298323,18773,47,28.6,4668.39
2025-03-18,mumbai,18,1,3,0,1,0.961,26.017991762366716,59.77718354188778,45837,66,21.9,8383.36
2025-03-18,mumbai,19,1,3,0,1,0.8,25.162260157155192,39.68511624243845,49848,68,21.2,7693.83
2025-03-18,mumbai,20,1,3,0,1,0.609,17.83098909795241,33.032254855983346,50361,71,20.2,9042.17
2025-03-18,mumbai,21,1,3,0,1,0.957,16.788876575716692,70.12799705176987,54967,69,20.9,9457.12
2025-03-18,mumbai,22,1,3,0,0,0.506,30.069285506800263,55.67202374798326,21005,68,21.2,4711.75
2025-03-18,mumbai,23,1,3,0,0,0.716,39.04478615544896,72.42550685312288,18526,52,26.8,4466.1
2025-03-18,hyderabad,0,1,3,0,0,0.693,21.71301904692252,77.99475016996159,9118,56,25.4,1662.3
2025-03-18,hyderabad,1,1,3,0,0,0.727,23.104514348920702,73.90335391245765,8478,50,27.5,1904.65
2025-03-18,hyderabad,2,1,3,0,0,0.858,16.86461914258947,42.29945298812103,10564,51,27.2,2612.32
2025-03-18,hyderabad,3,1,3,0,0,0.513,27.986192304975653,34.18708365848984,10417,32,33.8,1934.9
2025-03-18,hyderabad,4,1,3,0,0,0.711,31.084582680461367,54.478632866836776,10922,47,28.6,2475.29
2025-03-18,hyderabad,5,1,3,0,0,0.512,32.123047325103286,42.461356374983765,8940,48,28.2,1644.77
2025-03-18,hyderabad,6,1,3,0,0,0.818,24.645026850548156,86.81467330847141,8984,53,26.5,1457.51
2025-03-18,hyderabad,7,1,3,0,0,0.748,34.940131428839294,41.879049292041,9853,49,27.9,1992.36
2025-03-18,hyderabad,8,1,3,0,1,0.807,24.336771648504268,41.133485515323784,27945,84,15.6,5309.9
2025-03-18,hyderabad,9,1,3,0,1,0.867,19.707739029945508,57.49360617990499,26318,87,14.6,5430.75
2025-03-18,hyderabad,10,1,3,0,0,0.998,27.27514710553737,81.90645549800954,10251,51,27.2,2133.92
2025-03-18,hyderabad,11,1,3,0,0,0.672,30.095965238354935,77.01892262596189,7734,29,34.9,1391.9
2025-03-18,hyderabad,12,1,3,0,0,0.735,22.199514399939602,57.69233967695858,9686,51,27.2,2200.5
2025-03-18,hyderabad,13,1,3,0,0,0.872,17.290926488391037,55.14457090362893,9414,47,28.6,2295.5
2025-03-18,hyderabad,14,1,3,0,0,0.793,27.6737371595202,61.27503429332882,10994,61,23.7,2150.48
2025-03-18,hyderabad,15,1,3,0,0,0.61,22.844783642768576,38.20520128022325,8801,39,31.4,1917.02
2025-03-18,hyderabad,16,1,3,0,0,0.987,35.595144241017834,31.219402733452572,10602,25,36.2,2499.34
2025-03-18,hyderabad,17,1,3,0,0,0.801,38.30901404768933,54.97573033171795,8055,54,26.1,1888.24
2025-03-18,hyderabad,18,1,3,0,1,0.819,29.27712319267923,58.799598448558385,20998,95,11.8,3772.07
2025-03-18,hyderabad,19,1,3,0,1,0.99,27.909966666473203,30.392623966845196,24270,70,20.5,5066.34
2025-03-18,hyderabad,20,1,3,0,0,0.92,35.114890038652845,59.427981299312364,11290,51,27.2,1952.39
2025-03-18,hyderabad,21,1,3,0,0,0.52,37.791497512382435,47.4249553813425,11734,36,32.4,2932.87
2025-03-18,hyderabad,22,1,3,0,0,0.915,22.450990843274955,33.399427342103785,8288,36,32.4,1404.59
2025-03-18,hyderabad,23,1,3,0,0,0.583,28.326256988202708,69.01808288132881,10590,44,29.6,2223.6
2025-03-19,bangalore,0,2,3,0,0,0.994,18.199836135423524,36.81408293573893,10910,51,27.2,2545.23
2025-03-19,bangalore,1,2,3,0,0,0.586,34.219424432196135,33.75894044057213,10634,26,35.9,1789.19
2025-03-19,bangalore,2,2,3,0,0,0.871,35.22933010974943,71.20412254030163,10813,27,35.5,1931.26
2025-03-19,bangalore,3,2,3,0,0,0.703,30.012470553810637,41.786125441599594,14398,43,30.0,2824.07
2025-03-19,bangalore,4,2,3,0,0,0.545,19.058605719693503,74.98433017369281,9828,68,21.2,2336.61
2025-03-19,bangalore,5,2,3,0,0,0.968,35.65141261731042,51.747789474206385,10608,34,33.1,2040.01
2025-03-19,bangalore,6,2,3,0,0,0.694,18.188959009827997,44.63928338271056,10713,64,22.6,2054.07
2025-03-19,bangalore,7,2,3,0,1,0.765,22.577790649760722,40.54142764788435,37118,83,16.0,8335.31
2025-03-19,bangalore,8,2,3,0,1,0.768,33.68981332579695,50.353443422454305,37102,94,12.1,7702.44
2025-03-19,bangalore,9,2,3,0,1,0.675,38.994858676193445,56.40794584498275,36496,72,19.8,8496.13
2025-03-19,bangalore,10,2,3,0,0,0.649,32.38405643136033,54.550273613772305,11843,63,23.0,2097.53
2025-03-19,bangalore,11,2,3,0,0,0.752,31.784533490720293,48.716189470975664,10534,34,33.1,1941.78
2025-03-19,bangalore,12,2,3,0,0,0.807,38.2588557245399,61.50975169339827,11513,37,32.0,2854.01
2025-03-19,bangalore,13,2,3,0,0,0.828,17.216987096310774,82.88950750905803,11333,25,36.2,2442.12
2025-03-19,bangalore,14,2,3,0,0,0.566,34.11236743325746,54.5332365075875,13177,58,24.7,3144.35
2025-03-19,bangalore,15,2,3,0,0,0.921,31.225631985583927,35.426569545056815,12990,25,36.2,3228.04
2025-03-19,bangalore,16,2,3,0,0,0.703,35.3824007409888,89.75440764062274,15510,51,27.2,3237.67
2025-03-19,bangalore,17,2,3,0,1,0.833,25.46440627654331,57.78333984425978,29684,67,21.6,6234.84
2025-03-19,bangalore,18,2,3,0,1,0.858,15.85323107232659,76.01602391389699,32333,94,12.1,4924.56
2025-03-19,bangalore,19,2,3,0,1,0.679,20.766994330355928,72.23331146866649,30010,81,16.7,7301.97
2025-03-19,bangalore,20,2,3,0,0,0.727,25.130795407657487,80.96670294723087,15455,30,34.5,3652.52
2025-03-19,bangalore,21,2,3,0,0,0.773,22.129830706796923,74.44373009344149,9826,39,31.4,2284.98
2025-03-19,bangalore,22,2,3,0,0,0.829,31.74754538877324,43.281385983151026,13810,41,30.6,3068.8
2025-03-19,bangalore,23,2,3,0,0,0.554,26.57925237953172,36.369856622623345,13399,27,35.5,2598.18
2025-03-19,delhi,0,2,3,0,0,0.841,38.22923044053702,69.4824209818427,18678,38,31.7,4280.69
2025-03-19,delhi,1,2,3,0,0,0.51,18.169332654594065,84.0211510839449,20013,40,31.0,4212.7
2025-03-19,delhi,2,2,3,0,0,0.584,18.456606498996777,32.40334526546795,22061,36,32.4,3821.52
2025-03-19,delhi,3,2,3,0,0,0.816,25.48038533538073,40.32392859325462,15737,53,26.5,2499.17
2025-03-19,delhi,4,2,3,0,0,0.873,19.67775174470557,64.52617341878866,21516,55,25.8,3868.54
2025-03-19,delhi,5,2,3,0,0,0.791,32.36104400325082,52.4150939860121,18551,54,26.1,3983.56
2025-03-19,delhi,6,2,3,0,0,0.591,26.108831609241246,62.298876759848696,24574,67,21.6,6075.21
2025-03-19,delhi,7,2,3,0,0,0.968,19.91901022885993,32.05634275520849,22686,32,33.8,4214.57
2025-03-19,delhi,8,2,3,0,1,0.646,27.42967474827994,50.90551489466267,76869,71,20.2,17701.18
2025-03-19,delhi,9,2,3,0,1,0.748,28.56164108489142,42.206304499737065,59578,70,20.5,10023.36
2025-03-19,delhi,10,2,3,0,1,0.74,15.026472966187807,61.16292982876811,64088,93,12.5,14520.91
2025-03-19,delhi,11,2,3,0,0,0.721,34.66839165803222,74.13212734013263,16417,34,33.1,3913.91
2025-03-19,delhi,12,2,3,0,0,0.793,33.56149623140111,54.153912347945365,20590,66,21.9,4836.14
2025-03-19,delhi,13,2,3,0,0,0.683,34.22523297527599,40.599278228874795,24460,66,21.9,3922.1
2025-03-19,delhi,14,2,3,0,0,0.692,35.619986493111014,48.81134699220952,24360,32,33.8,4314.93
2025-03-19,delhi,15,2,3,0,0,0.758,17.055014717439143,66.04708176278649,16740,29,34.9,3911.16
2025-03-19,delhi,16,2,3,0,0,0.932,15.041139279188531,87.95418126418159,19897,63,23.0,3145.43
2025-03-19,delhi,17,2,3,0,1,0.796,32.41286025287274,79.51056686744779,63830,70,20.5,10335.79
2025-03-19,delhi,18,2,3,0,1,0.765,16.32462357735812,55.11620636100686,69931,79,17.4,12974.75
2025-03-19,delhi,19,2,3,0,1,0.735,35.59302775729515,66.38041204329448,54689,88,14.2,9996.59
2025-03-19,delhi,20,2,3,0,1,0.862,16.310770549234185,67.28642564457118,68268,67,21.6,16858.89
2025-03-19,delhi,21,2,3,0,0,0.936,36.973715758638086,87.63021336639054,23992,40,31.0,4459.25
2025-03-19,delhi,22,2,3,0,0,0.797,28.656522558422534,51.83374581219398,16222,40,31.0,2648.55
2025-03-19,delhi,23,2,3,0,0,0.951,31.70484227974846,49.062219300948435,19882,46,28.9,3593.1
2025-03-19,mumbai,0,2,3,0,0,0.743,26.187268768130142,32.06748788939741,13667,47,28.6,3338.15
2025-03-19,mumbai,1,2,3,0,0,0.771,29.002415109654734,33.957554567320535,13409,40,31.0,3205.64
2025-03-19,mumbai,2,2,3,0,0,0.816,24.902812166980176,68.24939467621135,15154,53,26.5,3258.26
2025-03-19,mumbai,3,2,3,0,0,0.585,24.88828322306861,59.257487840029235,16325,27,35.5,3182.07
2025-03-19,mumbai,4,2,3,0,0,0.748,37.247090862257096,81.81946870114135,13835,52,26.8,2101.13
2025-03-19,mumbai,5,2,3,0,0,0.781,15.798006852569014,84.00756461715793,14276,66,21.9,2795.95
2025-03-19,mumbai,6,2,3,0,0,0.577,20.196243068991897,68.89897438799434,17528,39,31.4,4359.17
2025-03-19,mumbai,7,2,3,0,0,0.966,34.929372388075755,80.79276520442777,16599,43,30.0,3069.41
2025-03-19,mumbai,8,2,3,0,1,0.783,30.770512490697115,56.90523128857271,70349,98,10.7,15950.43
2025-03-19,mumbai,9,2,3,0,1,0.65,30.349339307725113,43.16787588250364,56839,98,10.7,13578.5
2025-03-19,mumbai,10,2,3,0,1,0.935,31.408852959966467,44.205910361678015,58299,82,16.3,10974.82
2025-03-19,mumbai,11,2,3,0,0,0.503,16.805443093319283,58.613324241696574,20295,68,21.2,3301.74
2025-03-19,mumbai,12,2,3,0,0,0.737,23.19259444088003,81.39565416826699,21097,40,31.0,3416.96
2025-03-19,mumbai,13,2,3,0,0,0.586,38.407675848712444,75.36026596499961,13631,54,26.1,2917.01
2025-03-19,mumbai,14,2,3,0,0,0.559,36.08384217423655,38.43986778926662,14890,54,26.1,2737.05
2025-03-19,mumbai,15,2,3,0,0,0.572,30.337449010558608,89.58602598044592,17363,49,27.9,3220.37
2025-03-19,mumbai,16,2,3,0,0,0.916,35.42157439877427,86.49711762386002,14455,53,26.5,3525.85
2025-03-19,mumbai,17,2,3,0,0,0.629,37.64060206519732,47.34322852533754,14488,56,25.4,2582.77
2025-03-19,mumbai,18,2,3,0,1,0.936,29.941868781515208,76.28037035743768,52831,71,20.2,10034.65
2025-03-19,mumbai,19,2,3,0,1,0.755,28.83900622354757,55.84393881394747,59999,91,13.2,11096.12
2025-03-19,mumbai,20,2,3,0,1,0.796,21.191306932838916,63.41978646159307,48936,74,19.1,11094.16
2025-03-19,mumbai,21,2,3,0,1,0.743,36.973845305866305,38.233739235625784,71281,69,20.9,13256.0
2025-03-19,mumbai,22,2,3,0,0,0.583,22.70466859710859,35.47481300282948,18011,53,26.5,2917.88
2025-03-19,mumbai,23,2,3,0,0,0.877,26.519947819407584,66.16315827968452,20157,58,24.7,3532.4
2025-03-19,hyderabad,0,2,3,0,0,0.691,34.71942218185053,40.99079120843522,7825,62,23.3,1387.82
2025-03-19,hyderabad,1,2,3,0,0,0.599,32.741599190114286,49.42371765622457,9128,36,32.4,2179.16
2025-03-19,hyderabad,2,2,3,0,0,0.517,29.77697044494715,63.66533644288838,12509,30,34.5,2369.3
2025-03-19,hyderabad,3,2,3,0,0,0.623,32.51777149754102,51.06805248176683,7940,46,28.9,1338.78
2025-03-19,hyderabad,4,2,3,0,0,0.736,36.95674734825375,35.47748218519271,8734,53,26.5,1973.0
2025-03-19,hyderabad,5,2,3,0,0,0.746,37.12506242522038,37.40486589614568,10121,43,30.0,2507.66
2025-03-19,hyderabad,6,2,3,0,0,0.618,34.18096029125244,43.27843530866328,7505,30,34.5,1452.05
2025-03-19,hyderabad,7,2,3,0,0,0.796,30.77879863707678,71.38958379741676,11751,26,35.9,1927.05
2025-03-19,hyderabad,8,2,3,0,1,0.828,32.79739735395286,71.85110827554126,25398,67,21.6,5456.32
2025-03-19,hyderabad,9,2,3,0,1,0.706,31.726150370847705,56.51271448595986,24203,88,14.2,5643.19
2025-03-19,hyderabad,10,2,3,0,0,0.528,35.985683993629515,35.75544435352913,11614,57,25.1,2679.49
2025-03-19,hyderabad,11,2,3,0,0,0.736,33.385069337204015,36.89058319276658,8446,58,24.7,1830.36
2025-03-19,hyderabad,12,2,3,0,0,0.632,33.49466243458633,84.80254830376623,9599,61,23.7,2089.98
2025-03-19,hyderabad,13,2,3,0,0,0.916,28.525311361173117,52.519841095906415,9202,62,23.3,1988.55
2025-03-19,hyderabad,14,2,3,0,0,0.83,37.42940288007041,65.10590840171922,10035,35,32.8,1813.49
2025-03-19,hyderabad,15,2,3,0,0,0.753,15.459750481452629,35.79546303364741,8245,56,25.4,1388.15
2025-03-19,hyderabad,16,2,3,0,0,0.58,29.45538578319197,75.08860078266058,10295,42,30.3,2499.36
2025-03-19,hyderabad,17,2,3,0,0,0.779,23.679372942036093,35.32784225249674,8310,37,32.0,1288.81
2025-03-19,hyderabad,18,2,3,0,1,0.724,24.0405339502814,66.77338147144458,23449,94,12.1,5094.15
2025-03-19,hyderabad,19,2,3,0,1,0.741,22.457185040737265,80.58402608020442,21861,91,13.2,3550.45
2025-03-19,hyderabad,20,2,3,0,0,0.827,29.783123719261113,35.556670777482296,8162,50,27.5,1428.43
2025-03-19,hyderabad,21,2,3,0,0,0.959,22.457800392798845,66.94457545271385,7944,53,26.5,1296.64
2025-03-19,hyderabad,22,2,3,0,0,0.941,21.833866155325218,37.79200646725218,7282,55,25.8,1642.58
2025-03-19,hyderabad,23,2,3,0,0,0.57,29.70726085106462,36.57081979883888,10848,61,23.7,1779.2
2025-03-20,bangalore,0,3,3,0,0,0.983,39.993579418911395,57.490869256968956,9814,36,32.4,2103.51
2025-03-20,bangalore,1,3,3,0,0,0.986,29.977765041182483,40.17430595332179,10000,64,22.6,2252.28
2025-03-20,bangalore,2,3,3,0,0,0.976,38.35304715500763,62.77975916842338,13518,55,25.8,2908.56
2025-03-20,bangalore,3,3,3,0,0,0.84,18.376772993172178,31.4353793388508,11940,27,35.5,2973.55
2025-03-20,bangalore,4,3,3,0,0,0.874,16.024597827392295,66.65765059573614,13642,48,28.2,2578.39
2025-03-20,bangalore,5,3,3,0,0,0.946,27.364118020511203,43.42261118172361,14576,63,23.0,2283.89
2025-03-20,bangalore,6,3,3,0,0,0.804,20.067028420004192,34.76942397352511,12592,42,30.3,2047.86
2025-03-20,bangalore,7,3,3,0,1,0.546,38.562550499498315,65.34257272316805,39357,93,12.5,7175.94
2025-03-20,bangalore,8,3,3,0,1,0.939,31.685602460076982,74.7905740726288,35033,72,19.8,6932.28
2025-03-20,bangalore,9,3,3,0,1,0.552,23.556416952262147,70.17889874644627,28218,74,19.1,6574.49
2025-03-20,bangalore,10,3,3,0,0,0.605,23.965023804744405,42.72980058165197,15481,37,32.0,3430.57
2025-03-20,bangalore,11,3,3,0,0,0.534,38.93750141586946,74.33324935934736,13346,33,33.5,2835.35
2025-03-20,bangalore,12,3,3,0,0,0.821,21.472173476264757,45.63724392582503,11452,62,23.3,1924.0
2025-03-20,bangalore,13,3,3,0,0,0.799,32.5767427459452,87.03412466132487,13799,61,23.7,2244.84
2025-03-20,bangalore,14,3,3,0,0,0.569,36.32070775269601,85.05176266241857,11802,29,34.9,2050.22
2025-03-20,bangalore,15,3,3,0,0,0.937,16.789773064961526,79.56826818682224,9696,29,34.9,1913.16
2025-03-20,bangalore,16,3,3,0,0,0.876,19.400983817834984,32.96724615055157,13524,26,35.9,2720.44
2025-03-20,bangalore,17,3,3,0,1,0.628,25.199091866697305,83.2901467619904,30363,99,10.4,6919.28
2025-03-20,bangalore,18,3,3,0,1,0.74,25.059981263953823,50.84660702904609,36429,70,20.5,8286.26
2025-03-20,bangalore,19,3,3,0,1,0.574,25.60253063693969,70.70423977320206,34557,94,12.1,6277.8
2025-03-20,bangalore,20,3,3,0,0,0.93,23.1413804642172,49.42965723250626,10353,46,28.9,1657.37
2025-03-20,bangalore,21,3,3,0,0,0.941,34.09374587115933,45.9043420352854,11484,53,26.5,2056.5
2025-03-20,bangalore,22,3,3,0,0,0.88,18.167169816933338,67.47343426902712,15143,37,32.0,3690.32
2025-03-20,bangalore,23,3,3,0,0,0.893,32.76165429647682,53.6999904781755,14125,57,25.1,2671.5
2025-03-20,delhi,0,3,3,0,0,0.593,25.765516451572545,51.399580864905516,22129,64,22.6,3609.33
2025-03-20,delhi,1,3,3,0,0,0.842,17.836715458832792,59.478573492117185,25020,60,24.0,3825.04
2025-03-20,delhi,2,3,3,0,0,0.782,34.090365703058154,45.55976239860712,22422,58,24.7,5470.82
2025-03-20,delhi,3,3,3,0,0,0.623,38.981516114936134,67.63760686423421,21756,40,31.0,4456.09
2025-03-20,delhi,4,3,3,0,0,0.964,26.725787553915126,51.3343579441401,15115,32,33.8,2398.37
2025-03-20,delhi,5,3,3,0,0,0.752,16.212257698637927,76.29048843193311,16735,66,21.9,2679.6
2025-03-20,delhi,6,3,3,0,0,0.946,26.916052553457277,83.32392723609908,17742,59,24.4,3542.53
2025-03-20,delhi,7,3,3,0,0,0.867,36.10648783565817,50.621689631376945,21275,41,30.6,4455.08
2025-03-20,delhi,8,3,3,0,1,0.744,21.887683376134785,72.9996807419066,56170,72,19.8,8958.56
2025-03-20,delhi,9,3,3,0,1,0.758,30.695967894945213,51.46969778172785,64872,68,21.2,12673.2
2025-03-20,delhi,10,3,3,0,1,0.929,32.97209664847773,54.16165919861637,64285,70,20.5,13835.38
2025-03-20,delhi,11,3,3,0,0,0.641,38.96962611311626,78.72785022424708,23524,45,29.2,5504.15
